,model,environment,episode,round,state,action,reward,done
40528,QLearningCS,MountainCar-v0,97,256,[-0.7141658  -0.01746994],0,-1.0,False
40529,QLearningCS,MountainCar-v0,97,257,[-0.73128307 -0.01711728],0,-1.0,False
40530,QLearningCS,MountainCar-v0,97,258,[-0.74794155 -0.01665849],0,-1.0,False
40531,QLearningCS,MountainCar-v0,97,259,[-0.76404166 -0.0161001 ],0,-1.0,False
40532,QLearningCS,MountainCar-v0,97,260,[-0.77949077 -0.01544914],0,-1.0,False
40533,QLearningCS,MountainCar-v0,97,261,[-0.79420376 -0.01471298],0,-1.0,False
40534,QLearningCS,MountainCar-v0,97,262,[-0.8081029  -0.01389913],0,-1.0,False
40535,QLearningCS,MountainCar-v0,97,263,[-0.82111806 -0.01301515],0,-1.0,False
40536,QLearningCS,MountainCar-v0,97,264,[-0.8331865  -0.01206845],0,-1.0,False
40537,QLearningCS,MountainCar-v0,97,265,[-0.84425277 -0.01106625],0,-1.0,False
40538,QLearningCS,MountainCar-v0,97,266,[-0.8542682  -0.01001546],0,-1.0,False
40539,QLearningCS,MountainCar-v0,97,267,[-0.8631909  -0.00892265],0,-1.0,False
40540,QLearningCS,MountainCar-v0,97,268,[-0.87098485 -0.00779398],0,-1.0,False
40541,QLearningCS,MountainCar-v0,97,269,[-0.8776201  -0.00663524],0,-1.0,False
40542,QLearningCS,MountainCar-v0,97,270,[-0.8830719  -0.00545184],0,-1.0,False
40543,QLearningCS,MountainCar-v0,97,271,[-0.88732076 -0.00424881],0,-1.0,False
40544,QLearningCS,MountainCar-v0,97,272,[-0.89035165 -0.00303089],0,-1.0,False
40545,QLearningCS,MountainCar-v0,97,273,[-0.8921542  -0.00180258],1,-1.0,False
40546,QLearningCS,MountainCar-v0,97,274,[-8.9172238e-01  4.3182547e-04],0,-1.0,False
40547,QLearningCS,MountainCar-v0,97,275,[-0.8900576   0.00166478],0,-1.0,False
40548,QLearningCS,MountainCar-v0,97,276,[-0.88716555  0.00289209],0,-1.0,False
40549,QLearningCS,MountainCar-v0,97,277,[-0.88305604  0.00410947],0,-1.0,False
40550,QLearningCS,MountainCar-v0,97,278,[-0.8777436   0.00531244],0,-1.0,False
40551,QLearningCS,MountainCar-v0,97,279,[-0.8712473  0.0064963],0,-1.0,False
40552,QLearningCS,MountainCar-v0,97,280,[-0.8635913   0.00765603],0,-1.0,False
40553,QLearningCS,MountainCar-v0,97,281,[-0.854805    0.00878627],0,-1.0,False
40554,QLearningCS,MountainCar-v0,97,282,[-0.84492373  0.00988128],0,-1.0,False
40555,QLearningCS,MountainCar-v0,97,283,[-0.8339888   0.01093494],0,-1.0,False
40556,QLearningCS,MountainCar-v0,97,284,[-0.82204807  0.01194074],0,-1.0,False
40557,QLearningCS,MountainCar-v0,97,285,[-0.80915624  0.01289181],0,-1.0,False
40558,QLearningCS,MountainCar-v0,97,286,[-0.7953753   0.01378098],0,-1.0,False
40559,QLearningCS,MountainCar-v0,97,287,[-0.7807744   0.01460085],0,-1.0,False
40560,QLearningCS,MountainCar-v0,97,288,[-0.7654305   0.01534393],0,-1.0,False
40561,QLearningCS,MountainCar-v0,97,289,[-0.7494278  0.0160027],0,-1.0,False
40562,QLearningCS,MountainCar-v0,97,290,[-0.732858    0.01656979],0,-1.0,False
40563,QLearningCS,MountainCar-v0,97,291,[-0.71581984  0.01703816],0,-1.0,False
40564,QLearningCS,MountainCar-v0,97,292,[-0.6984186   0.01740123],0,-1.0,False
40565,QLearningCS,MountainCar-v0,97,293,[-0.6807655   0.01765309],0,-1.0,False
40566,QLearningCS,MountainCar-v0,97,294,[-0.66297686  0.01778865],0,-1.0,False
40567,QLearningCS,MountainCar-v0,97,295,[-0.6451731   0.01780379],0,-1.0,False
40568,QLearningCS,MountainCar-v0,97,296,[-0.6274775   0.01769552],0,-1.0,False
40569,QLearningCS,MountainCar-v0,97,297,[-0.6100155   0.01746206],0,-1.0,False
40570,QLearningCS,MountainCar-v0,97,298,[-0.59291255  0.01710295],0,-1.0,False
40571,QLearningCS,MountainCar-v0,97,299,[-0.57629347  0.01661907],0,-1.0,False
40572,QLearningCS,MountainCar-v0,97,300,[-0.56028086  0.01601263],0,-1.0,False
40573,QLearningCS,MountainCar-v0,97,301,[-0.54499364  0.01528719],0,-1.0,False
40574,QLearningCS,MountainCar-v0,97,302,[-0.5305461   0.01444754],0,-1.0,False
40575,QLearningCS,MountainCar-v0,97,303,[-0.51704645  0.01349965],0,-1.0,False
40576,QLearningCS,MountainCar-v0,97,304,[-0.50459594  0.01245051],0,-1.0,False
40577,QLearningCS,MountainCar-v0,97,305,[-0.4932879   0.01130806],0,-1.0,False
40578,QLearningCS,MountainCar-v0,97,306,[-0.48320684  0.01008104],0,-1.0,False
40579,QLearningCS,MountainCar-v0,97,307,[-0.474428    0.00877884],0,-1.0,False
40580,QLearningCS,MountainCar-v0,97,308,[-0.4670166  0.0074114],0,-1.0,False
40581,QLearningCS,MountainCar-v0,97,309,[-0.46102753  0.00598907],0,-1.0,False
40582,QLearningCS,MountainCar-v0,97,310,[-0.456505    0.00452254],0,-1.0,False
40583,QLearningCS,MountainCar-v0,97,311,[-0.45348227  0.00302272],0,-1.0,False
40584,QLearningCS,MountainCar-v0,97,312,[-0.45198154  0.00150072],0,-1.0,False
40585,QLearningCS,MountainCar-v0,97,313,[-4.5201385e-01 -3.2287669e-05],0,-1.0,False
40586,QLearningCS,MountainCar-v0,97,314,[-0.4535789  -0.00156506],0,-1.0,False
40587,QLearningCS,MountainCar-v0,97,315,[-0.45666525 -0.00308635],0,-1.0,False
40588,QLearningCS,MountainCar-v0,97,316,[-0.46125025 -0.00458499],0,-1.0,False
40589,QLearningCS,MountainCar-v0,97,317,[-0.46730012 -0.00604988],0,-1.0,False
40590,QLearningCS,MountainCar-v0,97,318,[-0.47477025 -0.00747012],0,-1.0,False
40591,QLearningCS,MountainCar-v0,97,319,[-0.48360527 -0.00883502],0,-1.0,False
40592,QLearningCS,MountainCar-v0,97,320,[-0.49373952 -0.01013425],0,-1.0,False
40593,QLearningCS,MountainCar-v0,97,321,[-0.5050974 -0.0113579],0,-1.0,False
40594,QLearningCS,MountainCar-v0,97,322,[-0.517594   -0.01249659],0,-1.0,False
40595,QLearningCS,MountainCar-v0,97,323,[-0.5311356  -0.01354162],0,-1.0,False
40596,QLearningCS,MountainCar-v0,97,324,[-0.54562074 -0.0144851 ],0,-1.0,False
40597,QLearningCS,MountainCar-v0,97,325,[-0.56094074 -0.01532006],0,-1.0,False
40598,QLearningCS,MountainCar-v0,97,326,[-0.57698137 -0.01604057],0,-1.0,False
40599,QLearningCS,MountainCar-v0,97,327,[-0.5936233  -0.01664191],0,-1.0,False
40600,QLearningCS,MountainCar-v0,97,328,[-0.6107438  -0.01712059],0,-1.0,False
40601,QLearningCS,MountainCar-v0,97,329,[-0.62821823 -0.01747442],0,-1.0,False
40602,QLearningCS,MountainCar-v0,97,330,[-0.6459209  -0.01770259],0,-1.0,False
40603,QLearningCS,MountainCar-v0,97,331,[-0.6637265  -0.01780563],0,-1.0,False
40604,QLearningCS,MountainCar-v0,97,332,[-0.6815118  -0.01778535],0,-1.0,False
40605,QLearningCS,MountainCar-v0,97,333,[-0.69915664 -0.01764481],0,-1.0,False
40606,QLearningCS,MountainCar-v0,97,334,[-0.7165448  -0.01738816],0,-1.0,False
40607,QLearningCS,MountainCar-v0,97,335,[-0.73356533 -0.01702053],0,-1.0,False
40608,QLearningCS,MountainCar-v0,97,336,[-0.7501132  -0.01654787],0,-1.0,False
40609,QLearningCS,MountainCar-v0,97,337,[-0.76609    -0.01597678],0,-1.0,False
40610,QLearningCS,MountainCar-v0,97,338,[-0.7814043  -0.01531431],0,-1.0,False
40611,QLearningCS,MountainCar-v0,97,339,[-0.79597217 -0.01456785],0,-1.0,False
40612,QLearningCS,MountainCar-v0,97,340,[-0.80971706 -0.01374491],0,-1.0,False
40613,QLearningCS,MountainCar-v0,97,341,[-0.82257    -0.01285299],0,-1.0,False
40614,QLearningCS,MountainCar-v0,97,342,[-0.8344695  -0.01189948],0,-1.0,False
40615,QLearningCS,MountainCar-v0,97,343,[-0.84536105 -0.01089153],0,-1.0,False
40616,QLearningCS,MountainCar-v0,97,344,[-0.855197 -0.009836],0,-1.0,False
40617,QLearningCS,MountainCar-v0,97,345,[-0.8639364  -0.00873938],0,-1.0,False
40618,QLearningCS,MountainCar-v0,97,346,[-0.8715442  -0.00760779],0,-1.0,False
40619,QLearningCS,MountainCar-v0,97,347,[-0.87799114 -0.00644694],0,-1.0,False
40620,QLearningCS,MountainCar-v0,97,348,[-0.88325334 -0.00526218],0,-1.0,False
40621,QLearningCS,MountainCar-v0,97,349,[-0.8873118 -0.0040585],0,-1.0,False
40622,QLearningCS,MountainCar-v0,97,350,[-0.89015245 -0.00284062],0,-1.0,False
40623,QLearningCS,MountainCar-v0,97,351,[-0.8917654  -0.00161299],0,-1.0,False
40624,QLearningCS,MountainCar-v0,97,352,[-8.9214534e-01 -3.7988785e-04],0,-1.0,False
40625,QLearningCS,MountainCar-v0,97,353,[-8.9129084e-01  8.5449038e-04],2,-1.0,False
40626,QLearningCS,MountainCar-v0,97,354,[-0.8872048   0.00408599],0,-1.0,False
40627,QLearningCS,MountainCar-v0,97,355,[-0.8819013  0.0053035],0,-1.0,False
40628,QLearningCS,MountainCar-v0,97,356,[-0.875399    0.00650236],0,-1.0,False
40629,QLearningCS,MountainCar-v0,97,357,[-0.8677214   0.00767761],0,-1.0,False
40630,QLearningCS,MountainCar-v0,97,358,[-0.85889745  0.0088239 ],0,-1.0,False
40631,QLearningCS,MountainCar-v0,97,359,[-0.84896195  0.0099355 ],0,-1.0,False
40632,QLearningCS,MountainCar-v0,97,360,[-0.83795565  0.01100629],0,-1.0,False
40633,QLearningCS,MountainCar-v0,97,361,[-0.825926   0.0120297],0,-1.0,False
40634,QLearningCS,MountainCar-v0,97,362,[-0.8129272   0.01299882],0,-1.0,False
40635,QLearningCS,MountainCar-v0,97,363,[-0.79902077  0.01390639],0,-1.0,False
40636,QLearningCS,MountainCar-v0,97,364,[-0.7842759  0.0147449],0,-1.0,False
40637,QLearningCS,MountainCar-v0,97,365,[-0.76876915  0.01550671],0,-1.0,False
40638,QLearningCS,MountainCar-v0,97,366,[-0.75258505  0.01618413],0,-1.0,False
40639,QLearningCS,MountainCar-v0,97,367,[-0.73581547  0.0167696 ],0,-1.0,False
40640,QLearningCS,MountainCar-v0,97,368,[-0.71855956  0.01725586],0,-1.0,False
40641,QLearningCS,MountainCar-v0,97,369,[-0.7009235   0.01763611],0,-1.0,False
40642,QLearningCS,MountainCar-v0,97,370,[-0.6830193  0.0179042],0,-1.0,False
40643,QLearningCS,MountainCar-v0,97,371,[-0.6649645   0.01805479],0,-1.0,False
40644,QLearningCS,MountainCar-v0,97,372,[-0.6468809   0.01808354],0,-1.0,False
40645,QLearningCS,MountainCar-v0,97,373,[-0.62889373  0.01798722],0,-1.0,False
40646,QLearningCS,MountainCar-v0,97,374,[-0.6111299   0.01776386],0,-1.0,False
40647,QLearningCS,MountainCar-v0,97,375,[-0.59371704  0.01741283],0,-1.0,False
40648,QLearningCS,MountainCar-v0,97,376,[-0.57678217  0.01693484],0,-1.0,False
40649,QLearningCS,MountainCar-v0,97,377,[-0.56045014  0.01633203],0,-1.0,False
40650,QLearningCS,MountainCar-v0,97,378,[-0.5448423   0.01560785],0,-1.0,False
40651,QLearningCS,MountainCar-v0,97,379,[-0.53007525  0.01476707],0,-1.0,False
40652,QLearningCS,MountainCar-v0,97,380,[-0.5162596   0.01381564],0,-1.0,False
40653,QLearningCS,MountainCar-v0,97,381,[-0.503499   0.0127606],0,-1.0,False
40654,QLearningCS,MountainCar-v0,97,382,[-0.49188906  0.01160994],0,-1.0,False
40655,QLearningCS,MountainCar-v0,97,383,[-0.48151657  0.01037248],0,-1.0,False
40656,QLearningCS,MountainCar-v0,97,384,[-0.47245887  0.0090577 ],0,-1.0,False
40657,QLearningCS,MountainCar-v0,97,385,[-0.46478322  0.00767566],0,-1.0,False
40658,QLearningCS,MountainCar-v0,97,386,[-0.4585464   0.00623682],0,-1.0,False
40659,QLearningCS,MountainCar-v0,97,387,[-0.45379436  0.00475202],0,-1.0,False
40660,QLearningCS,MountainCar-v0,97,388,[-0.45056206  0.00323231],0,-1.0,False
40661,QLearningCS,MountainCar-v0,97,389,[-0.44887316  0.0016889 ],0,-1.0,False
40662,QLearningCS,MountainCar-v0,97,390,[-4.4874001e-01  1.3314451e-04],0,-1.0,False
40663,QLearningCS,MountainCar-v0,97,391,[-0.4501636  -0.00142359],0,-1.0,False
40664,QLearningCS,MountainCar-v0,97,392,[-0.45313352 -0.00296991],0,-1.0,False
40665,QLearningCS,MountainCar-v0,97,393,[-0.45762798 -0.00449447],0,-1.0,False
40666,QLearningCS,MountainCar-v0,97,394,[-0.46361402 -0.00598603],0,-1.0,False
40667,QLearningCS,MountainCar-v0,97,395,[-0.4710475  -0.00743349],0,-1.0,False
40668,QLearningCS,MountainCar-v0,97,396,[-0.47987348 -0.00882599],0,-1.0,False
40669,QLearningCS,MountainCar-v0,97,397,[-0.49002647 -0.01015299],0,-1.0,False
40670,QLearningCS,MountainCar-v0,97,398,[-0.50143087 -0.01140436],0,-1.0,False
40671,QLearningCS,MountainCar-v0,97,399,[-0.5140013 -0.0125705],0,-1.0,False
40672,QLearningCS,MountainCar-v0,97,400,[-0.5276438  -0.01364247],0,-1.0,False
40673,QLearningCS,MountainCar-v0,97,401,[-0.54225594 -0.01461213],0,-1.0,False
40674,QLearningCS,MountainCar-v0,97,402,[-0.55772823 -0.01547228],0,-1.0,False
40675,QLearningCS,MountainCar-v0,97,403,[-0.573945   -0.01621675],0,-1.0,False
40676,QLearningCS,MountainCar-v0,97,404,[-0.59078556 -0.01684059],0,-1.0,False
40677,QLearningCS,MountainCar-v0,97,405,[-0.6081256  -0.01734009],0,-1.0,False
40678,QLearningCS,MountainCar-v0,97,406,[-0.6258386  -0.01771291],0,-1.0,False
40679,QLearningCS,MountainCar-v0,97,407,[-0.6437966  -0.01795808],0,-1.0,False
40680,QLearningCS,MountainCar-v0,97,408,[-0.6618726  -0.01807601],0,-1.0,False
40681,QLearningCS,MountainCar-v0,97,409,[-0.6799411  -0.01806844],0,-1.0,False
40682,QLearningCS,MountainCar-v0,97,410,[-0.6978795  -0.01793839],0,-1.0,False
40683,QLearningCS,MountainCar-v0,97,411,[-0.7155695  -0.01769003],0,-1.0,False
40684,QLearningCS,MountainCar-v0,97,412,[-0.73289806 -0.01732853],0,-1.0,False
40685,QLearningCS,MountainCar-v0,97,413,[-0.74975795 -0.01685992],0,-1.0,False
40686,QLearningCS,MountainCar-v0,97,414,[-0.76604885 -0.0162909 ],0,-1.0,False
40687,QLearningCS,MountainCar-v0,97,415,[-0.78167754 -0.01562867],0,-1.0,False
40688,QLearningCS,MountainCar-v0,97,416,[-0.79655826 -0.01488074],0,-1.0,False
40689,QLearningCS,MountainCar-v0,97,417,[-0.8106131  -0.01405479],0,-1.0,False
40690,QLearningCS,MountainCar-v0,97,418,[-0.82377154 -0.01315849],0,-1.0,False
40691,QLearningCS,MountainCar-v0,97,419,[-0.83597094 -0.01219936],0,-1.0,False
40692,QLearningCS,MountainCar-v0,97,420,[-0.84715563 -0.01118473],0,-1.0,False
40693,QLearningCS,MountainCar-v0,97,421,[-0.8572772  -0.01012157],0,-1.0,False
40694,QLearningCS,MountainCar-v0,97,422,[-0.8662937  -0.00901649],0,-1.0,False
40695,QLearningCS,MountainCar-v0,97,423,[-0.8741694  -0.00787571],0,-1.0,False
40696,QLearningCS,MountainCar-v0,97,424,[-0.88087445 -0.00670503],0,-1.0,False
40697,QLearningCS,MountainCar-v0,97,425,[-0.8863843  -0.00550984],0,-1.0,False
40698,QLearningCS,MountainCar-v0,97,426,[-0.8906795  -0.00429517],2,-1.0,False
40699,QLearningCS,MountainCar-v0,97,427,[-0.8917452  -0.00106575],2,-1.0,False
40700,QLearningCS,MountainCar-v0,97,428,[-0.8895779   0.00216728],0,-1.0,False
40701,QLearningCS,MountainCar-v0,97,429,[-0.886185    0.00339296],0,-1.0,False
40702,QLearningCS,MountainCar-v0,97,430,[-0.881578    0.00460693],0,-1.0,False
40703,QLearningCS,MountainCar-v0,97,431,[-0.8757734   0.00580464],0,-1.0,False
40704,QLearningCS,MountainCar-v0,97,432,[-0.8687921   0.00698127],0,-1.0,False
40705,QLearningCS,MountainCar-v0,97,433,[-0.8606605   0.00813166],0,-1.0,False
40706,QLearningCS,MountainCar-v0,97,434,[-0.85141015  0.00925031],0,-1.0,False
40707,QLearningCS,MountainCar-v0,97,435,[-0.8410788   0.01033133],0,-1.0,False
40708,QLearningCS,MountainCar-v0,97,436,[-0.8297104   0.01136841],0,-1.0,False
40709,QLearningCS,MountainCar-v0,97,437,[-0.8173555   0.01235489],0,-1.0,False
40710,QLearningCS,MountainCar-v0,97,438,[-0.8040718   0.01328376],0,-1.0,False
40711,QLearningCS,MountainCar-v0,97,439,[-0.789924    0.01414773],0,-1.0,False
40712,QLearningCS,MountainCar-v0,97,440,[-0.7749847   0.01493934],0,-1.0,False
40713,QLearningCS,MountainCar-v0,97,441,[-0.75933367  0.01565102],0,-1.0,False
40714,QLearningCS,MountainCar-v0,97,442,[-0.7430584  0.0162753],0,-1.0,False
40715,QLearningCS,MountainCar-v0,97,443,[-0.7262535   0.01680489],0,-1.0,False
40716,QLearningCS,MountainCar-v0,97,444,[-0.7090206   0.01723289],0,-1.0,False
40717,QLearningCS,MountainCar-v0,97,445,[-0.69146764  0.01755293],0,-1.0,False
40718,QLearningCS,MountainCar-v0,97,446,[-0.67370826  0.0177594 ],0,-1.0,False
40719,QLearningCS,MountainCar-v0,97,447,[-0.6558607   0.01784755],0,-1.0,False
40720,QLearningCS,MountainCar-v0,97,448,[-0.63804704  0.01781369],0,-1.0,False
40721,QLearningCS,MountainCar-v0,97,449,[-0.6203917   0.01765529],0,-1.0,False
40722,QLearningCS,MountainCar-v0,97,450,[-0.60302067  0.01737108],0,-1.0,False
40723,QLearningCS,MountainCar-v0,97,451,[-0.5860595   0.01696112],0,-1.0,False
40724,QLearningCS,MountainCar-v0,97,452,[-0.5696327   0.01642684],0,-1.0,False
40725,QLearningCS,MountainCar-v0,97,453,[-0.5538617  0.015771 ],0,-1.0,False
40726,QLearningCS,MountainCar-v0,97,454,[-0.538864    0.01499766],0,-1.0,False
40727,QLearningCS,MountainCar-v0,97,455,[-0.5247519   0.01411211],0,-1.0,False
40728,QLearningCS,MountainCar-v0,97,456,[-0.5116312   0.01312076],0,-1.0,False
40729,QLearningCS,MountainCar-v0,97,457,[-0.49960014  0.01203102],0,-1.0,False
40730,QLearningCS,MountainCar-v0,97,458,[-0.48874897  0.01085118],0,-1.0,False
40731,QLearningCS,MountainCar-v0,97,459,[-0.47915867  0.00959029],0,-1.0,False
40732,QLearningCS,MountainCar-v0,97,460,[-0.4709007   0.00825797],0,-1.0,False
40733,QLearningCS,MountainCar-v0,97,461,[-0.46403632  0.00686438],0,-1.0,False
40734,QLearningCS,MountainCar-v0,97,462,[-0.4586163   0.00542004],0,-1.0,False
40735,QLearningCS,MountainCar-v0,97,463,[-0.45468053  0.00393575],0,-1.0,False
40736,QLearningCS,MountainCar-v0,97,464,[-0.452258    0.00242254],0,-1.0,False
40737,QLearningCS,MountainCar-v0,97,465,[-0.45136645  0.00089156],0,-1.0,False
40738,QLearningCS,MountainCar-v0,97,466,[-0.4520124  -0.00064596],0,-1.0,False
40739,QLearningCS,MountainCar-v0,97,467,[-0.45419115 -0.00217874],0,-1.0,False
40740,QLearningCS,MountainCar-v0,97,468,[-0.45788667 -0.00369554],0,-1.0,False
40741,QLearningCS,MountainCar-v0,97,469,[-0.46307188 -0.00518519],0,-1.0,False
40742,QLearningCS,MountainCar-v0,97,470,[-0.46970853 -0.00663666],0,-1.0,False
40743,QLearningCS,MountainCar-v0,97,471,[-0.4777476  -0.00803907],0,-1.0,False
40744,QLearningCS,MountainCar-v0,97,472,[-0.48712948 -0.00938187],0,-1.0,False
40745,QLearningCS,MountainCar-v0,97,473,[-0.49778432 -0.01065485],0,-1.0,False
40746,QLearningCS,MountainCar-v0,97,474,[-0.5096326  -0.01184826],0,-1.0,False
40747,QLearningCS,MountainCar-v0,97,475,[-0.5225856  -0.01295298],0,-1.0,False
40748,QLearningCS,MountainCar-v0,97,476,[-0.5365462  -0.01396058],0,-1.0,False
40749,QLearningCS,MountainCar-v0,97,477,[-0.55140966 -0.0148635 ],0,-1.0,False
40750,QLearningCS,MountainCar-v0,97,478,[-0.5670648  -0.01565516],0,-1.0,False
40751,QLearningCS,MountainCar-v0,97,479,[-0.5833949  -0.01633009],0,-1.0,False
40752,QLearningCS,MountainCar-v0,97,480,[-0.6002789  -0.01688402],0,-1.0,False
40753,QLearningCS,MountainCar-v0,97,481,[-0.6175929  -0.01731397],0,-1.0,False
40754,QLearningCS,MountainCar-v0,97,482,[-0.6352112  -0.01761832],0,-1.0,False
40755,QLearningCS,MountainCar-v0,97,483,[-0.653008   -0.01779678],0,-1.0,False
40756,QLearningCS,MountainCar-v0,97,484,[-0.6708584  -0.01785041],0,-1.0,False
40757,QLearningCS,MountainCar-v0,97,485,[-0.68863994 -0.01778154],0,-1.0,False
40758,QLearningCS,MountainCar-v0,97,486,[-0.7062336  -0.01759369],0,-1.0,False
40759,QLearningCS,MountainCar-v0,97,487,[-0.7235251  -0.01729144],0,-1.0,False
40760,QLearningCS,MountainCar-v0,97,488,[-0.7404054  -0.01688029],0,-1.0,False
40761,QLearningCS,MountainCar-v0,97,489,[-0.75677186 -0.01636649],0,-1.0,False
40762,QLearningCS,MountainCar-v0,97,490,[-0.77252877 -0.01575687],0,-1.0,False
40763,QLearningCS,MountainCar-v0,97,491,[-0.7875874  -0.01505865],0,-1.0,False
40764,QLearningCS,MountainCar-v0,97,492,[-0.8018667  -0.01427931],0,-1.0,False
40765,QLearningCS,MountainCar-v0,97,493,[-0.8152931 -0.0134264],0,-1.0,False
40766,QLearningCS,MountainCar-v0,97,494,[-0.8278005  -0.01250741],0,-1.0,False
40767,QLearningCS,MountainCar-v0,97,495,[-0.8393302  -0.01152966],0,-1.0,False
40768,QLearningCS,MountainCar-v0,97,496,[-0.8498304  -0.01050021],0,-1.0,False
40769,QLearningCS,MountainCar-v0,97,497,[-0.85925615 -0.00942578],0,-1.0,False
40770,QLearningCS,MountainCar-v0,97,498,[-0.8675689  -0.00831274],0,-1.0,False
40771,QLearningCS,MountainCar-v0,97,499,[-0.87473595 -0.00716704],0,-1.0,False
40772,QLearningCS,MountainCar-v0,97,500,[-0.8807302  -0.00599425],0,-1.0,False
40773,QLearningCS,MountainCar-v0,97,501,[-0.88552976 -0.00479958],0,-1.0,False
40774,QLearningCS,MountainCar-v0,97,502,[-0.88911766 -0.00358789],0,-1.0,False
40775,QLearningCS,MountainCar-v0,97,503,[-0.89148146 -0.00236379],0,-1.0,False
40776,QLearningCS,MountainCar-v0,97,504,[-0.8926131  -0.00113165],0,-1.0,False
40777,QLearningCS,MountainCar-v0,97,505,[-8.9250880e-01  1.0429811e-04],0,-1.0,False
40778,QLearningCS,MountainCar-v0,97,506,[-0.8911689  0.0013399],0,-1.0,False
40779,QLearningCS,MountainCar-v0,97,507,[-0.8885979   0.00257098],0,-1.0,False
40780,QLearningCS,MountainCar-v0,97,508,[-0.8848046  0.0037933],0,-1.0,False
40781,QLearningCS,MountainCar-v0,97,509,[-0.87980217  0.00500244],0,-1.0,False
40782,QLearningCS,MountainCar-v0,97,510,[-0.8736084   0.00619377],0,-1.0,False
40783,QLearningCS,MountainCar-v0,97,511,[-0.86624604  0.00736237],0,-1.0,False
40784,QLearningCS,MountainCar-v0,97,512,[-0.8577431   0.00850296],0,-1.0,False
40785,QLearningCS,MountainCar-v0,97,513,[-0.84813315  0.00960992],0,-1.0,False
40786,QLearningCS,MountainCar-v0,97,514,[-0.8374559   0.01067721],0,-1.0,False
40787,QLearningCS,MountainCar-v0,97,515,[-0.8257575   0.01169842],0,-1.0,False
40788,QLearningCS,MountainCar-v0,97,516,[-0.81309074  0.01266676],0,-1.0,False
40789,QLearningCS,MountainCar-v0,97,517,[-0.79951566  0.01357512],0,-1.0,False
40790,QLearningCS,MountainCar-v0,97,518,[-0.7850995   0.01441615],0,-1.0,False
40791,QLearningCS,MountainCar-v0,97,519,[-0.76991713  0.01518234],0,-1.0,False
40792,QLearningCS,MountainCar-v0,97,520,[-0.754051    0.01586613],0,-1.0,False
40793,QLearningCS,MountainCar-v0,97,521,[-0.73759097  0.01646008],0,-1.0,False
40794,QLearningCS,MountainCar-v0,97,522,[-0.7206339   0.01695703],0,-1.0,False
40795,QLearningCS,MountainCar-v0,97,523,[-0.70328367  0.01735023],0,-1.0,False
40796,QLearningCS,MountainCar-v0,97,524,[-0.6856501   0.01763354],0,-1.0,False
40797,QLearningCS,MountainCar-v0,97,525,[-0.6678485   0.01780161],0,-1.0,False
40798,QLearningCS,MountainCar-v0,97,526,[-0.6499985   0.01785004],0,-1.0,False
40799,QLearningCS,MountainCar-v0,97,527,[-0.632223    0.01777548],0,-1.0,False
40800,QLearningCS,MountainCar-v0,97,528,[-0.6146472   0.01757582],0,-1.0,False
40801,QLearningCS,MountainCar-v0,97,529,[-0.59739697  0.01725022],0,-1.0,False
40802,QLearningCS,MountainCar-v0,97,530,[-0.58059776  0.0167992 ],0,-1.0,False
40803,QLearningCS,MountainCar-v0,97,531,[-0.5643732   0.01622461],0,-1.0,False
40804,QLearningCS,MountainCar-v0,97,532,[-0.5488435   0.01552965],0,-1.0,False
40805,QLearningCS,MountainCar-v0,97,533,[-0.53412473  0.01471881],0,-1.0,False
40806,QLearningCS,MountainCar-v0,97,534,[-0.520327    0.01379774],0,-1.0,False
40807,QLearningCS,MountainCar-v0,97,535,[-0.50755376  0.0127732 ],0,-1.0,False
40808,QLearningCS,MountainCar-v0,97,536,[-0.49590084  0.01165291],0,-1.0,False
40809,QLearningCS,MountainCar-v0,97,537,[-0.48545542  0.01044542],0,-1.0,False
40810,QLearningCS,MountainCar-v0,97,538,[-0.47629547  0.00915996],0,-1.0,False
40811,QLearningCS,MountainCar-v0,97,539,[-0.46848908  0.00780638],0,-1.0,False
40812,QLearningCS,MountainCar-v0,97,540,[-0.46209416  0.00639494],0,-1.0,False
40813,QLearningCS,MountainCar-v0,97,541,[-0.45715788  0.00493627],0,-1.0,False
40814,QLearningCS,MountainCar-v0,97,542,[-0.45371664  0.00344125],0,-1.0,False
40815,QLearningCS,MountainCar-v0,97,543,[-0.45179567  0.00192097],0,-1.0,False
40816,QLearningCS,MountainCar-v0,97,544,[-4.5140907e-01  3.8659811e-04],0,-1.0,False
40817,QLearningCS,MountainCar-v0,97,545,[-0.45255968 -0.0011506 ],0,-1.0,False
40818,QLearningCS,MountainCar-v0,97,546,[-0.45523906 -0.00267937],0,-1.0,False
40819,QLearningCS,MountainCar-v0,97,547,[-0.45942754 -0.00418848],0,-1.0,False
40820,QLearningCS,MountainCar-v0,97,548,[-0.46509433 -0.0056668 ],0,-1.0,False
40821,QLearningCS,MountainCar-v0,97,549,[-0.47219768 -0.00710333],0,-1.0,False
40822,QLearningCS,MountainCar-v0,97,550,[-0.480685   -0.00848732],0,-1.0,False
40823,QLearningCS,MountainCar-v0,97,551,[-0.49049327 -0.00980828],0,-1.0,False
40824,QLearningCS,MountainCar-v0,97,552,[-0.5015494  -0.01105617],0,-1.0,False
40825,QLearningCS,MountainCar-v0,97,553,[-0.5137708  -0.01222141],0,-1.0,False
40826,QLearningCS,MountainCar-v0,97,554,[-0.52706593 -0.01329511],0,-1.0,False
